userID,itemID,styleID,rating
8128,727,263,4.0
5220,11757,1199,3.5
6839,17538,1199,3.0
6591,3003,395,4.0
3962,35036,1199,3.0
2224,7348,1199,3.0
4400,2106,394,3.5
5251,16074,1199,4.0
5826,1324,263,4.0
4729,5411,394,4.5
2402,42948,12224,4.0
3137,1550,394,4.0
365,5441,1199,4.0
4848,21436,14,4.0
6275,11757,1199,4.5
2288,21822,1199,4.5
2845,55900,1199,3.5
4515,16115,1199,4.0
5357,11757,1199,3.5
3585,1324,263,4.5
1838,16074,1199,4.0
7067,7463,1199,3.0
3183,5441,1199,4.5
2808,35036,1199,4.5
160,33644,14879,4.5
439,2106,394,3.5
6807,16115,1199,4.0
421,53579,2310,4.5
7879,3939,1417,3.0
2016,5441,1199,4.5
296,429,1,2.0
1199,43312,394,4.0
7081,1152,394,4.5
6317,20470,394,4.0
143,47658,1199,5.0
277,40153,14879,3.5
168,57640,1199,4.0
3449,29687,395,4.0
4158,10784,1075,4.0
6464,3939,1417,5.0
1417,16074,1199,4.0
6732,1599,60,4.0
1780,69865,394,4.5
808,13350,3268,3.0
376,69174,395,3.0
7016,11757,1199,3.5
6257,36670,394,4.0
2504,7348,1199,3.5
833,29145,263,3.5
1953,20478,1199,4.5
5370,11757,1199,4.5
872,25414,1075,3.5
6732,27799,11715,3.5
6879,5411,394,4.5
7678,4920,1315,3.5
6576,4904,1417,3.5
7879,436,163,1.5
300,16074,1199,4.5
1561,71252,26384,4.0
74,44279,14,4.0
158,25382,394,3.0
2600,43893,7402,5.0
826,11757,1199,4.5
5768,7675,3268,3.5
31,7694,3282,3.5
3197,43091,16386,4.5
1182,16115,1199,4.5
4363,1418,163,3.0
28,42948,12224,3.0
1487,32368,1463,3.5
5394,19960,1199,4.0
2681,5441,1199,4.0
3188,11757,1199,5.0
2851,48911,1199,3.5
649,7348,1199,5.0
1050,46088,16386,4.0
4900,9906,394,3.0
2292,20470,394,4.0
4489,5008,1417,4.0
3537,11757,1199,5.0
1475,15244,2098,3.5
6969,178,60,3.5
7006,429,1,4.0
17,17538,1199,3.0
4993,16073,1199,3.0
7932,429,1,3.0
6950,1154,394,4.0
7385,1557,577,4.0
3389,21822,1199,4.0
679,55900,1199,5.0
707,35036,1199,4.5
629,56887,3268,4.0
338,33644,14879,3.5
2458,24905,1199,4.5
2294,20539,394,4.0
2910,1621,394,3.0
31,53495,365,3.5
454,11757,1199,4.5
6990,3824,1417,4.5
7537,7675,3268,3.0
1360,29687,395,4.0
18,37518,14879,4.0
5287,45820,3268,4.5
3009,798,289,2.0
1077,11757,1199,4.5
7059,3606,1315,3.5
326,47658,1199,4.0
1460,966,365,3.5
2363,7348,1199,4.5
3473,56259,22167,4.0
3991,55900,1199,4.5
1571,40815,12224,2.0
3442,727,263,4.5
3239,19960,1199,5.0
1988,5441,1199,4.0
1487,436,163,2.5
558,16074,1199,4.0
6086,16074,1199,3.5
7339,1621,394,5.0
6560,1622,394,3.0
6220,9906,394,3.5
3205,429,1,3.5
2563,2719,860,3.5
8287,1324,263,3.0
1643,43312,394,3.0
3669,962,365,4.0
2566,7348,1199,5.0
3815,11757,1199,4.0
1174,1414,163,2.0
6243,4904,1417,1.5
915,1550,394,4.0
2639,5761,807,3.0
2011,55702,1199,4.5
3443,33644,14879,4.5
7909,7675,3268,3.0
1612,21822,1199,4.0
7792,11324,2310,3.0
4823,29145,263,3.0
5058,1121,395,3.5
2097,7463,1199,4.0
6523,17538,1199,3.5
1042,60511,1199,4.0
2971,46670,16386,4.5
843,5411,394,5.0
1097,65483,16859,4.0
7244,638,14,4.5
7644,429,1,4.0
853,429,1,3.5
6263,429,1,4.5
2845,54134,14879,4.5
4329,40176,12224,3.5
3717,966,365,4.5
1324,16074,1199,4.5
2487,20478,1199,4.0
6807,23474,1199,3.5
3919,436,163,4.0
118,47658,1199,4.5
6911,1018,263,4.0
2152,37518,14879,4.0
6934,5411,394,4.5
143,47695,14879,4.5
1508,55900,1199,4.0
2423,11493,5313,4.0
1848,36670,394,4.0
2827,4920,1315,3.5
3885,3606,1315,3.0
5438,41788,15636,4.0
3423,19960,1199,4.5
139,10784,1075,4.0
14,11900,14,3.5
170,5537,1315,4.5
2097,50929,395,5.0
6178,21753,1199,4.0
1985,5441,1199,4.0
584,66619,21516,3.0
636,17538,1199,3.5
8073,14454,395,4.5
6914,5411,394,5.0
4718,11757,1199,4.5
5350,35036,1199,3.5
7206,960,365,4.0
262,58053,395,2.5
1505,16079,1199,3.5
2104,11757,1199,5.0
2125,39299,3268,4.0
13,35036,1199,4.0
1621,11757,1199,4.0
4995,513,14,4.0
644,60511,1199,4.5
1520,33624,14879,4.0
4205,19960,1199,3.5
3386,16074,1199,3.5
13,44684,13905,4.0
6306,5441,1199,5.0
801,60511,1199,5.0
2770,19960,1199,3.0
7108,429,1,3.0
2326,11757,1199,4.0
439,2780,850,3.5
21,966,365,4.5
2098,21822,1199,4.5
2005,11757,1199,4.5
2672,48555,21516,3.0
3617,2784,765,2.5
894,25468,568,5.0
5644,41778,10541,4.0
3381,7348,1199,3.5
245,2572,807,4.5
335,47658,1199,5.0
1508,7694,3282,4.0
959,24905,1199,4.0
3510,34362,394,4.5
4901,34590,365,3.5
4132,20539,394,4.5
700,3824,1417,3.0
1234,25852,1199,3.5
2945,3939,1417,2.0
3707,11757,1199,5.0
7589,17094,9020,4.5
1835,7348,1199,4.5
3587,55900,1199,2.0
5533,436,163,2.5
2606,11757,1199,4.0
26,20470,394,4.0
598,3606,1315,4.5
7166,5441,1199,4.0
2660,34146,1199,4.5
1058,4073,1199,4.0
3942,35036,1199,4.0
3939,34146,1199,3.5
1372,25852,1199,4.0
6346,11757,1199,4.5
566,25852,1199,4.0
7854,11757,1199,4.0
4765,3606,1315,4.0
3064,19960,1199,4.0
7157,3003,395,3.5
3137,1620,394,4.0
3156,16079,1199,4.5
629,1123,395,3.5
1948,17538,1199,4.0
2016,47659,1199,3.0
3147,33644,14879,4.5
7709,727,263,3.0
4312,5411,394,3.0
5027,34146,1199,4.5
3960,2719,860,4.0
3152,11757,1199,4.5
118,76810,24445,4.0
100,76996,24445,3.5
1772,1504,568,4.0
2097,34146,1199,4.0
1436,66041,394,3.5
4255,20478,1199,4.5
1372,19309,2055,3.5
8151,7463,1199,3.5
7371,17160,807,4.5
7968,6769,1315,3.5
4322,3606,1315,4.0
5769,1018,263,4.5
1612,16638,3268,4.0
2206,52211,14879,3.5
2333,19960,1199,5.0
2321,7463,1199,3.5
1650,19960,1199,4.0
2889,19960,1199,3.5
2993,16074,1199,4.5
1715,429,1,4.5
698,20891,568,3.0
629,25414,1075,4.0
7206,962,365,4.0
5578,5441,1199,4.0
1531,1121,395,4.0
1634,19960,1199,4.5
2943,11757,1199,4.5
476,727,263,2.0
2478,20478,1199,4.0
2718,16074,1199,4.5
4653,17538,1199,4.0
4330,35036,1199,3.5
2273,34146,1199,4.5
6869,11757,1199,5.0
476,58914,1199,4.0
2632,16074,1199,4.0
1200,33927,14879,3.5
4049,25153,5510,3.0
30,5411,394,4.5
1851,21822,1199,4.5
4736,4920,1315,4.0
2523,5441,1199,4.0
4522,7348,1199,4.5
3844,4372,1386,5.0
5929,1535,574,1.0
182,11757,1199,4.5
1371,21822,1199,4.5
490,436,163,2.5
3685,53495,365,4.5
4650,29687,395,3.5
2016,727,263,3.5
7745,21822,1199,4.0
4453,4073,1199,4.0
455,966,365,4.5
7395,20470,394,4.5
4019,48466,3282,4.0
1818,1324,263,3.5
1780,12928,860,4.0
1826,47659,1199,5.0
294,20478,1199,4.0
476,67399,24445,4.0
5146,1622,394,4.0
7813,7675,3268,3.5
2016,16073,1199,4.0
3022,7463,1199,4.5
237,20478,1199,4.5
2736,512,14,4.5
3853,178,60,4.0
2278,55900,1199,4.0
133,11757,1199,5.0
3466,11757,1199,4.5
3845,34146,1199,4.0
6915,1324,263,3.5
866,11757,1199,4.5
338,5411,394,3.5
3302,13350,3268,5.0
1835,34146,1199,4.0
2292,56887,3268,4.5
668,54827,1199,3.0
6297,29687,395,4.5
2128,14299,807,4.0
3962,429,1,4.0
425,16074,1199,4.5
1181,7348,1199,4.0
5248,33644,14879,4.5
6779,16115,1199,5.0
4285,39008,1454,3.5
2213,19141,885,4.0
833,23474,1199,4.5
3180,17538,1199,5.0
2011,16074,1199,4.5
2596,1122,395,4.0
2777,5441,1199,4.0
1335,20470,394,3.5
2970,54731,263,4.5
5845,727,263,4.0
6208,7693,3282,4.0
3734,43312,394,3.5
367,74120,20268,3.0
3909,33644,14879,4.5
929,11757,1199,4.0
6243,1504,568,4.0
5106,19960,1199,4.0
7700,727,263,3.0
3585,1122,395,3.5
100,65401,24445,3.5
4748,11757,1199,4.5
4214,3606,1315,4.5
2698,35036,1199,4.0
7244,21110,7091,3.5
3797,19960,1199,4.0
1824,20539,394,4.5
4744,1324,263,1.5
1858,20470,394,4.5
798,70440,24445,3.0
8219,4904,1417,4.0
2988,22450,3268,3.5
3500,10784,1075,4.0
579,21822,1199,4.0
4180,47658,1199,5.0
1739,16083,14,3.5
6191,8424,14,4.0
4198,429,1,5.0
2194,24905,1199,4.0
1540,20539,394,4.0
3309,35036,1199,4.0
3849,21822,1199,4.5
5350,24905,1199,3.5
7978,11757,1199,5.0
1301,11757,1199,4.0
7221,25852,1199,3.5
3309,34146,1199,4.5
6523,25656,9020,3.5
3066,7463,1199,2.0
4744,7694,3282,4.0
4704,727,263,4.5
2883,19960,1199,5.0
3112,1123,395,4.0
473,43893,7402,3.0
598,11757,1199,4.5
4519,966,365,4.5
358,28350,3268,4.0
921,33644,14879,4.5
277,35036,1199,3.5
2093,11493,5313,2.0
4269,21822,1199,4.0
530,37518,14879,3.5
7374,22907,453,4.0
100,75343,24445,4.0
7414,7673,3268,3.0
2530,727,263,4.0
589,20478,1199,3.5
910,4073,1199,3.5
7046,32222,765,2.5
1660,34146,1199,3.5
2749,21688,9020,3.5
519,1324,263,3.5
1571,19960,1199,4.5
3221,25250,12003,4.5
3505,5441,1199,4.5
5195,19960,1199,4.5
1701,47658,1199,4.0
4162,20478,1199,5.0
5651,3386,163,4.5
1323,41778,10541,1.5
7906,3939,1417,3.5
7291,21822,1199,4.5
2845,20470,394,2.5
752,11757,1199,4.0
4283,55454,21865,4.0
872,54134,14879,3.5
7365,11757,1199,4.5
1338,11757,1199,4.5
32,13350,3268,4.0
3001,23474,1199,3.0
6244,3939,1417,3.5
1836,429,1,4.5
3090,798,289,3.0
24,3365,395,4.0
2808,35717,365,3.5
375,34146,1199,4.0
7617,8717,850,4.0
7266,5441,1199,4.0
8020,6353,14,4.5
4793,29145,263,4.5
2150,35036,1199,5.0
877,40153,14879,3.5
6477,30034,13670,3.0
842,31703,14,3.5
1971,55900,1199,3.0
3159,11757,1199,4.5
3100,34982,10541,4.0
7122,966,365,4.0
5724,436,163,2.0
3416,32661,765,2.0
2001,38865,765,3.0
4768,11456,577,4.5
2039,21822,1199,4.0
4400,1620,394,4.5
3230,11757,1199,5.0
209,47695,14879,4.0
604,23474,1199,4.0
6485,9906,394,4.0
7062,20470,394,4.0
6400,5411,394,4.0
300,48521,21516,3.5
3768,11757,1199,3.0
7363,21246,1199,3.0
577,24905,1199,3.0
2790,59464,5246,4.5
358,34146,1199,3.5
4413,29145,263,4.0
7284,29145,263,4.5
842,36670,394,3.5
7819,3824,1417,4.0
668,48438,7402,2.5
25,5761,807,4.5
3846,33644,14879,3.5
1512,5441,1199,4.0
2969,1504,568,4.5
2272,5441,1199,5.0
625,47658,1199,5.0
4397,5441,1199,4.5
885,4073,1199,3.5
24,35036,1199,4.0
6606,12186,1199,4.0
391,48911,1199,4.5
1474,1791,60,2.5
7407,19960,1199,5.0
505,7348,1199,4.5
653,11757,1199,4.0
1298,960,365,3.0
4,1622,394,4.0
1450,1550,394,3.0
5920,11757,1199,4.0
6626,1554,568,2.0
5438,16083,14,4.5
3522,7463,1199,5.0
1873,9117,1303,3.0
4624,5441,1199,4.0
6808,37175,1463,1.5
4335,28350,3268,3.5
2778,34146,1199,4.5
432,17538,1199,4.0
6637,8422,3282,3.5
7787,429,1,3.5
2319,11757,1199,4.0
2702,55900,1199,3.5
3221,47695,14879,3.5
1042,36862,14879,4.5
32,1542,576,2.0
1442,5441,1199,4.0
5554,4073,1199,4.0
13,8590,765,2.0
2180,34146,1199,4.0
6760,16074,1199,4.0
815,7673,3268,3.0
6294,39299,3268,4.0
5985,429,1,3.0
2061,5441,1199,4.5
2460,16074,1199,4.5
2041,57110,14879,3.5
4745,28350,3268,4.5
524,34146,1199,4.0
3100,19960,1199,4.0
5637,20470,394,3.5
1440,72064,2554,2.5
1838,7463,1199,4.5
303,48148,7402,3.5
6533,11757,1199,4.5
3079,11757,1199,4.5
3960,29687,395,4.0
6805,963,365,3.5
5623,4904,1417,3.0
1740,35036,1199,4.5
8280,5487,2098,5.0
8070,4904,1417,4.0
500,56071,1075,4.0
7378,9906,394,4.0
5204,3824,1417,3.0
2174,429,1,4.0
808,6769,1315,3.5
1209,25414,1075,3.5
7756,11757,1199,3.0
1080,7463,1199,4.0
1315,17538,1199,4.0
5491,21822,1199,4.0
8213,11493,5313,3.5
290,54731,263,4.5
653,47658,1199,5.0
1632,28350,3268,4.5
3564,19960,1199,3.5
2763,5441,1199,4.0
235,4904,1417,4.0
2292,36269,10541,4.0
3845,45482,16386,4.0
5871,178,60,3.0
482,16074,1199,5.0
1704,57110,14879,4.5
1766,21822,1199,4.5
4484,11757,1199,3.0
2415,4904,1417,3.5
6819,21822,1199,2.5
2001,47658,1199,4.5
18,24059,3268,4.0
197,48466,3282,3.5
6257,28350,3268,4.0
5356,5441,1199,4.5
3285,1622,394,4.0
26,32780,12224,3.0
2877,33644,14879,3.5
7598,22960,9816,3.0
3090,8422,3282,3.5
1283,20893,9020,4.5
659,7463,1199,4.5
2400,35649,3268,4.0
4650,23474,1199,3.0
3445,16074,1199,4.0
2237,11757,1199,4.5
72,47695,14879,4.0
3011,19960,1199,4.5
820,6551,1254,4.5
8251,429,1,4.0
4697,20470,394,4.0
5946,5441,1199,4.0
2355,962,365,3.5
2510,40176,12224,1.0
13,17538,1199,4.0
3976,19960,1199,5.0
3318,57110,14879,4.0
2478,45774,395,3.5
8259,1599,60,4.0
2043,19960,1199,4.5
568,44704,12224,2.5
5351,24905,1199,3.5
1332,65682,3268,4.0
4354,960,365,4.0
8298,2724,850,4.0
99,34146,1199,5.0
4759,1550,394,3.5
2326,19960,1199,5.0
3122,3606,1315,3.0
6409,28350,3268,4.5
993,8203,807,3.5
5356,962,365,4.0
3090,1599,60,3.5
7974,2106,394,4.5
2423,429,1,4.5
7289,29687,395,4.0
487,7675,3268,4.5
3876,7348,1199,4.5
2199,29145,263,4.5
1854,33644,14879,4.5
3906,48521,21516,3.5
5476,5441,1199,4.0
1673,19960,1199,4.5
3051,53159,765,4.0
3402,33662,14879,3.5
490,47046,2310,4.0
1448,10265,3351,2.5
5674,966,365,4.0
8137,1598,60,4.0
2573,5441,1199,4.0
1916,55900,1199,3.5
940,29687,395,3.0
1794,36269,10541,4.0
564,66856,1454,5.0
30,1525,568,4.0
2567,5441,1199,4.5
795,6523,14,4.5
5456,7463,1199,4.0
3009,20478,1199,4.5
3295,60511,1199,4.0
5240,1122,395,4.0
3691,49391,395,4.0
6920,5441,1199,4.0
1750,33644,14879,5.0
1406,45991,365,1.5
1143,47695,14879,4.5
846,33644,14879,3.5
1483,35036,1199,3.5
6960,1324,263,4.0
1417,7348,1199,4.0
33,38827,14338,3.5
929,5441,1199,3.5
691,429,1,3.0
8250,429,1,4.0
2623,33644,14879,2.0
5578,20478,1199,4.5
3009,28350,3268,4.0
4,21521,2055,4.0
769,176,60,4.0
3188,20470,394,4.0
391,16074,1199,4.0
4960,7463,1199,4.5
3090,3537,14,4.5
4160,21822,1199,4.5
3252,1018,263,3.0
8029,2718,860,4.0
3802,41778,10541,3.0
1586,24905,1199,4.0
21,7463,1199,4.5
4704,5411,394,4.5
1824,1550,394,3.5
2370,12073,5313,4.0
2868,41778,10541,3.5
7630,4904,1417,5.0
2702,54731,263,4.5
8190,3939,1417,4.0
7497,17538,1199,2.5
7295,29687,395,5.0
1576,59548,14879,4.0
323,727,263,5.0
7780,12197,1417,5.0
4559,34152,5500,4.0
319,67360,14,3.0
4841,5411,394,4.5
344,65528,24445,4.5
3485,48911,1199,4.0
271,57110,14879,5.0
3249,25414,1075,3.5
1040,48911,1199,3.5
4408,11757,1199,4.5
3659,29687,395,4.0
6750,7463,1199,4.0
1565,7463,1199,4.0
3293,60584,1199,4.5
1591,54827,1199,4.5
1555,20478,1199,5.0
4896,3824,1417,3.5
303,5441,1199,3.5
5000,29687,395,3.0
377,7463,1199,4.0
173,10785,1075,3.5
3970,48911,1199,4.0
2546,19960,1199,4.5
3637,56259,22167,4.5
8294,2776,850,4.0
2323,7348,1199,4.0
3617,27596,765,3.0
1811,55445,1454,4.0
1591,60511,1199,3.5
3972,19960,1199,5.0
2808,48438,7402,3.5
4235,11757,1199,5.0
25,3824,1417,3.5
8114,1018,263,4.0
2242,11757,1199,4.5
2170,6769,1315,3.5
1233,6968,1315,3.5
7427,30790,7091,3.0
31,34590,365,3.0
365,19558,850,4.0
1000,35036,1199,4.0
3910,429,1,4.0
1458,429,1,3.5
5438,10784,1075,4.0
307,64327,2055,3.5
3836,21822,1199,4.0
4368,33644,14879,2.0
7432,514,14,4.5
6975,8555,1315,4.0
5238,24905,1199,3.5
2075,57110,14879,2.5
7122,2780,850,3.5
3820,24059,3268,3.0
1055,3003,395,4.5
2001,32222,765,4.0
2479,21822,1199,4.5
2020,36862,14879,4.0
5156,33644,14879,5.0
1624,7463,1199,4.0
4987,429,1,4.5
25,24905,1199,3.5
1724,58540,765,2.5
3860,16074,1199,3.5
2607,19960,1199,4.0
235,33644,14879,5.0
4498,35036,1199,5.0
3018,16074,1199,3.5
779,34146,1199,4.0
2219,55900,1199,5.0
482,17538,1199,2.5
7765,11757,1199,4.0
1531,1550,394,3.5
1505,16074,1199,4.5
6617,11757,1199,4.0
4686,19960,1199,5.0
3202,960,365,4.0
1404,11757,1199,4.5
695,58940,21841,2.0
3942,11757,1199,4.5
7107,11757,1199,4.5
7056,1504,568,4.5
3009,20470,394,4.0
263,1324,263,3.5
410,4073,1199,4.0
1626,51917,14879,3.5
1055,8424,14,3.5
3019,35036,1199,2.5
7109,14413,2446,4.0
1431,176,60,4.0
4074,7463,1199,4.5
1232,436,163,1.5
197,25414,1075,3.5
8067,429,1,4.5
1521,8555,1315,3.5
413,1414,163,2.0
487,30484,1199,4.0
577,66619,21516,1.0
5964,28350,3268,3.5
3335,7672,3268,4.0
583,52556,3268,4.0
2633,33624,14879,4.0
498,5441,1199,4.5
1573,16074,1199,5.0
28,40765,16791,4.0
6257,1324,263,4.5
425,48911,1199,4.0
833,7348,1199,3.5
1521,58053,395,3.0
7754,1154,394,4.0
1445,47695,14879,4.0
5194,29145,263,4.5
2125,54134,14879,2.0
1303,43893,7402,2.5
8114,5441,1199,4.5
4229,19960,1199,3.5
3316,37174,3268,3.5
7233,1504,568,4.0
7967,1825,394,4.0
1201,46386,365,4.5
835,35036,1199,4.5
439,56982,21841,3.0
6593,3939,1417,4.5
1216,34146,1199,4.5
6322,9906,394,4.0
2206,47694,14879,4.0
1426,962,365,3.5
6591,15401,2464,3.0
409,69865,394,4.0
6774,10265,3351,2.0
927,57110,14879,3.5
2859,58053,395,1.5
7773,429,1,4.0
744,727,263,3.5
1778,436,163,2.5
403,53259,20268,4.0
2857,1504,568,4.5
13,46386,365,3.0
4711,16074,1199,4.5
1851,48525,365,4.5
29,48911,1199,3.5
6299,1504,568,3.5
8037,2572,807,4.0
2329,21822,1199,4.0
5906,19960,1199,4.0
4848,33662,14879,4.0
3678,46088,16386,4.0
5790,727,263,3.5
712,5441,1199,4.5
2294,48911,1199,4.0
3557,436,163,3.5
3042,10785,1075,3.0
491,13350,3268,3.0
1520,25382,394,4.0
5506,8203,807,3.0
568,60511,1199,5.0
5872,1622,394,4.5
642,19960,1199,5.0
1451,34146,1199,4.0
13,41881,13905,4.0
13,515,14,4.0
1667,19960,1199,4.5
8053,1599,60,3.0
1520,47695,14879,5.0
8160,176,60,3.5
4107,55900,1199,4.0
487,65764,395,3.5
652,13084,5049,4.5
6313,4073,1199,4.5
4744,16074,1199,4.5
7293,4904,1417,3.0
1100,60874,14879,3.5
587,33644,14879,3.5
3937,11757,1199,4.5
6559,1018,263,4.5
2125,48555,21516,3.5
216,46386,365,3.5
7027,176,60,4.0
397,34146,1199,4.5
3111,35036,1199,3.5
3199,7463,1199,3.5
2283,436,163,2.0
1045,17538,1199,3.5
652,10784,1075,3.5
1414,16074,1199,5.0
4373,50525,395,2.0
3771,34146,1199,4.5
515,1324,263,4.0
377,19960,1199,5.0
1657,35036,1199,4.0
2086,1622,394,3.5
2504,7463,1199,3.5
2205,7463,1199,4.0
7354,25468,568,4.0
216,11456,577,2.0
5130,29687,395,4.5
4201,3824,1417,4.5
1595,20478,1199,3.5
8249,1550,394,4.5
4975,5411,394,4.0
6045,176,60,3.0
7753,436,163,4.5
4524,35036,1199,5.0
8213,966,365,4.0
2050,56115,14879,4.5
7261,10478,3512,3.0
3496,4073,1199,4.5
4176,11757,1199,4.5
1109,48911,1199,4.0
885,3824,1417,4.0
6727,21521,2055,4.5
6658,3824,1417,3.5
543,48911,1199,3.0
1152,58046,1075,4.5
3416,14243,765,1.0
1814,20539,394,4.5
6988,13816,14,4.5
1992,66857,1454,3.5
1530,55900,1199,4.0
2188,34146,1199,4.0
1142,51466,6513,3.5
4609,16074,1199,4.5
3459,13350,3268,4.0
2623,47695,14879,4.0
408,4904,1417,4.5
1547,3365,395,4.0
640,20478,1199,4.5
3616,10784,1075,3.5
8005,3517,394,4.0
2841,727,263,4.0
5981,7463,1199,2.0
1599,37518,14879,3.0
4074,17010,577,3.5
279,25852,1199,4.0
5607,7463,1199,3.5
143,25852,1199,4.0
5480,34146,1199,4.0
1886,10784,1075,4.0
5203,3824,1417,4.0
3062,11757,1199,4.5
5352,11757,1199,3.5
872,56887,3268,3.5
2137,3606,1315,4.5
2466,57275,14,3.5
4489,27785,2916,3.0
6739,8203,807,4.0
723,1504,568,3.5
7244,8274,765,4.0
6,34368,11710,3.0
5143,17538,1199,4.0
5257,1324,263,4.0
7664,1324,263,1.5
7659,22658,1199,4.5
4213,20478,1199,4.5
3016,20539,394,2.0
7070,727,263,4.5
2264,11757,1199,5.0
2717,10784,1075,4.5
13,10784,1075,3.5
872,47695,14879,4.5
4823,34146,1199,4.0
4140,20417,395,3.5
6611,16074,1199,4.0
1508,48519,21516,3.0
3089,20478,1199,4.0
5906,37518,14879,4.5
2321,47695,14879,4.0
92,16417,1482,3.5
704,12073,5313,3.0
6021,1536,574,3.5
4910,24905,1199,3.0
2321,47659,1199,2.5
1649,33644,14879,4.5
4641,429,1,3.0
7461,29687,395,4.5
2016,24905,1199,4.0
1898,34146,1199,5.0
6481,37518,14879,4.5
742,35036,1199,3.5
439,54134,14879,3.0
2074,28949,13397,3.0
5017,16074,1199,5.0
5507,4904,1417,4.5
7898,16115,1199,3.5
4565,7675,3268,4.0
6452,1504,568,3.5
402,45991,365,3.5
3537,1550,394,3.5
5155,21822,1199,5.0
228,9118,1303,3.5
1576,33644,14879,4.0
205,5411,394,4.5
13,20202,765,3.0
6221,23474,1199,4.5
1697,36670,394,4.0
3586,47658,1199,5.0
2664,19960,1199,3.5
2377,43312,394,4.5
6411,4904,1417,3.5
2117,19960,1199,5.0
277,36862,14879,2.5
7617,5441,1199,4.0
2545,60511,1199,4.0
2928,21822,1199,4.0
2224,54731,263,5.0
290,17538,1199,3.5
195,1536,574,1.5
2632,52556,3268,3.5
4741,19960,1199,4.5
587,960,365,4.0
1908,16074,1199,4.5
139,61105,395,4.0
4322,966,365,4.5
1043,19960,1199,4.5
6483,20169,6513,4.5
1520,47658,1199,4.5
7803,1525,568,3.0
335,33644,14879,4.5
4711,7324,395,3.5
920,58914,1199,5.0
360,47658,1199,4.5
997,26012,807,4.5
5087,20470,394,3.5
7266,28350,3268,4.0
3559,6769,1315,4.0
7210,8284,1454,4.0
1045,6523,14,4.0
7967,6150,2446,3.0
4111,11757,1199,5.0
1873,3606,1315,4.0
927,73062,1199,4.5
5637,16074,1199,4.0
1855,436,163,2.5
1449,21822,1199,4.5
989,16638,3268,2.5
2487,25656,9020,3.0
4468,2784,765,4.0
963,20478,1199,4.0
2084,41778,10541,4.0
8070,429,1,4.5
653,5441,1199,3.5
7299,429,1,3.5
5612,429,1,4.5
1428,429,1,3.0
2637,11757,1199,5.0
2921,23474,1199,4.5
1154,25656,9020,3.0
607,1550,394,4.0
6622,3606,1315,5.0
500,69515,2098,4.0
3251,5441,1199,4.0
4594,25852,1199,5.0
299,35036,1199,4.0
6868,16079,1199,4.0
3165,29727,765,3.0
1780,11757,1199,2.5
2888,48911,1199,3.0
3503,7675,3268,3.5
5236,21753,1199,2.0
4965,32508,860,4.0
3090,2106,394,4.5
1497,53158,765,1.0
3340,11757,1199,4.0
635,53158,765,3.0
2563,7324,395,3.5
1000,21822,1199,4.0
4392,11757,1199,4.0
5946,1550,394,4.0
1448,34341,7402,3.5
8045,1550,394,4.0
4089,429,1,4.5
2597,48556,21516,4.0
4612,21822,1199,4.0
26,1504,568,4.5
6498,959,365,4.0
1628,7463,1199,4.5
2623,60511,1199,4.0
1347,48555,21516,3.5
55,20539,394,3.5
7631,11757,1199,4.0
31,56071,1075,4.0
190,34146,1199,3.5
1418,48556,21516,3.0
1617,21822,1199,4.0
2152,56887,3268,4.0
2178,1550,394,4.0
1412,21688,9020,4.5
950,11757,1199,4.0
604,35036,1199,4.0
490,30563,5514,4.5
5257,25468,568,4.5
4911,20470,394,4.5
109,4904,1417,3.0
4953,19960,1199,5.0
2815,61176,16386,4.0
4848,47569,14,4.0
139,11757,1199,4.5
1740,175,60,4.0
134,21822,1199,5.0
3429,36269,10541,3.0
8310,727,263,4.5
2790,64840,24447,4.0
3316,52211,14879,3.0
5372,20539,394,4.0
3583,19960,1199,4.0
1040,25852,1199,4.0
1383,4786,1315,4.0
2115,5441,1199,3.5
7330,8555,1315,4.5
580,66619,21516,3.5
2982,4073,1199,3.0
479,59015,22167,4.0
3698,19960,1199,5.0
3882,11757,1199,3.5
5295,3824,1417,3.5
656,11757,1199,4.5
587,3810,1413,3.5
3616,20478,1199,3.5
6343,17538,1199,5.0
6364,16073,1199,1.0
74,966,365,4.0
4536,20478,1199,4.5
1486,10784,1075,4.5
4573,8555,1315,4.0
1370,21822,1199,4.0
5625,727,263,4.0
6374,21556,568,3.0
1383,3606,1315,4.5
460,55900,1199,3.5
1379,24905,1199,3.5
4779,47658,1199,5.0
241,55900,1199,3.5
476,67405,24445,3.0
1632,35036,1199,4.0
30,13350,3268,4.0
6267,20470,394,4.0
320,34146,1199,5.0
4483,7425,1303,4.0
4516,1622,394,3.5
242,7463,1199,4.0
406,52211,14879,3.5
6036,5411,394,5.0
5491,20470,394,4.0
5931,17538,1199,3.5
6335,29687,395,4.0
4235,1018,263,4.0
2795,429,1,4.0
958,5441,1199,4.0
2857,10785,1075,4.0
3219,4073,1199,3.0
1804,4073,1199,3.0
2932,47658,1199,4.0
2868,2572,807,3.5
2567,34146,1199,5.0
568,40153,14879,3.0
1465,21822,1199,4.5
604,8590,765,3.0
1052,7463,1199,4.0
6671,429,1,3.0
4452,429,1,4.5
4159,5441,1199,4.0
1790,7463,1199,3.5
197,20575,9020,4.0
2292,47695,14879,4.0
1531,11757,1199,4.5
1574,55900,1199,4.0
983,41315,765,4.0
176,17538,1199,3.0
5,1324,263,3.5
4243,24905,1199,3.5
4235,37403,1199,4.0
